400,172,44,60
398,171,44,60
396,170,44,60
394,169,44,60
392,168,44,60
390,167,44,60
388,167,44,60
387,167,44,60
385,167,44,60
384,167,44,60
383,167,44,60
383,167,44,60
383,167,44,60
383,167,44,60
383,167,44,60
384,167,44,60
381,165,44,60
378,163,44,60
376,161,44,60
373,159,44,60
371,158,44,60
369,158,44,60
367,159,44,60
365,160,44,60
363,161,44,60
361,162,44,60
361,162,44,60
362,163,44,60
363,163,44,60
364,164,44,60
365,165,44,60
365,164,44,60
365,163,44,60
365,162,44,60
365,161,44,60
366,160,44,60
365,160,44,60
365,160,44,60
364,160,44,60
364,160,44,60
364,160,44,60
362,160,44,60
360,161,44,60
359,161,44,60
357,162,44,60
356,163,44,60
354,163,44,60
353,163,44,60
352,163,44,60
351,163,44,60
350,163,44,60
352,161,44,60
355,160,44,60
358,159,44,60
361,158,44,60
364,157,44,60
370,157,44,60
376,157,44,60
382,158,44,60
388,158,44,60
395,159,44,60
399,158,44,60
403,158,44,60
407,157,44,60
411,157,44,60
416,157,44,60
418,157,44,60
421,158,44,60
424,159,44,60
427,160,44,60
430,161,44,60
430,160,44,60
430,159,44,60
431,158,44,60
431,157,44,60
432,156,44,60
431,157,44,60
430,158,44,60
429,160,44,60
428,161,44,60
427,163,44,60
425,164,44,60
423,166,44,60
421,168,44,60
419,170,44,60
418,172,44,60
417,172,44,60
417,172,44,60
416,172,44,60
416,172,44,60
416,172,44,60
414,174,44,60
413,176,44,60
411,179,44,60
410,181,44,60
409,184,44,60
408,182,44,60
407,181,44,60
406,179,44,60
405,178,44,60
404,177,44,60
402,177,44,60
400,177,44,60
398,178,44,60
396,178,44,60
395,179,44,60
0,0,0,0
0,0,0,0
